,,,,,,,,,,,,,,,,,,,,,,
,1.18.12,Pintura em TINTA ACRÍLICA FOSCA (3 demãos) na cor VERMELHO (PANTONE 200) (marca CORAL DECORA PREMIUM ou similar).,m2,,,,,"0,00",," R$  17,39 ",60%," R$  11,59 ",40%," R$  28,98 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.13,Pintura em TINTA ACRÍLICA FOSCA (3 demãos) na cor PANTONE WARM GRAY 1C (marca CORAL DECORA PREMIUM ou similar).,m2,,,,"0,00","0,00",," R$  12,99 ",60%," R$  8,66 ",40%," R$  21,65 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.14,Pintura em TINTA ACRÍLICA FOSCA (3 demãos) na cor AZUL PANTONE 3155 (marca CORAL DECORA PREMIUM ou similar).,m2,,,,,"0,00",," R$  17,39 ",60%," R$  11,59 ",40%," R$  28,98 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.15,Látex PVA sobre massa corrida em (3 demãos) - Cor Branco Neve CORAL,m2,,,,,"0,00",," R$  9,87 ",60%," R$  6,58 ",40%," R$  16,45 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.16,Massa Acrílica (2 demãos),m2,,"0,00",,"250,00","250,00",," R$  10,02 ",60%," R$  6,68 ",40%," R$  16,70 ",, R$  -   , R$  -   ," R$  4.174,23 "," R$  4.174,23 "," R$  4.174,23 ",,
,1.18.17,Massa Corrida PVA (2 demãos),m2,,,,,"0,00",," R$  8,60 ",60%," R$  5,73 ",40%," R$  14,34 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.18,Massa Sintética para madeiras,m2,,,,,"0,00",," R$  8,98 ",60%," R$  5,98 ",40%," R$  14,96 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.21,Massa texturizada (TEXTURA EFEITO | marca CORAL) com pintura posterior em tinta acrílica cor PANTONE WARM GRAY 1C (marca CORAL DECORA PREMIUM ou similar).,m2,,,,,"0,00",," R$  26,94 ",60%," R$  17,96 ",40%," R$  44,90 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.22,"Revestimento em massa texturizada, h=90cm, cor Azul - CORAL ou SUVINIL",m2,,,,,"0,00",," R$  18,52 ",60%," R$  12,35 ",40%," R$  30,87 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.23,"Revestimento em massa acrília texturizada, cor Branco Gelo - CORAL ou SUVINIL",m2,,,,"0,00","0,00",," R$  26,39 ",60%," R$  17,59 ",40%," R$  43,99 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.24,"Revestimento em massa acrília texturizada, cor Branco Neve - CORAL ou SUVINIL",m2,,,,,"0,00",," R$  17,92 ",60%," R$  11,94 ",40%," R$  29,86 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.25,Látex Acrílico Brilhante sobre massa corrida (3 demãos) Cor PANTONE 415C ,m2,,,,,"0,00",," R$  14,49 ",60%," R$  9,66 ",40%," R$  24,15 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.26,Látex Acrílico Brilhante sobre massa corrida (3 demãos)  -Cor PANTONE 3415C,m2,,,,,"0,00",," R$  18,08 ",60%," R$  12,05 ",40%," R$  30,13 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.27,Látex Acrílico Brilhante sobre massa corrida (3 demãos)  -Cor PANTONE 9600C (vestiário),m2,,,,,"0,00",," R$  14,91 ",60%," R$  9,94 ",40%," R$  24,84 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.28,Látex Acrílico Brilhante sobre massa corrida (3 demãos)  -Cor PANTONE 9460C (vestiário),m2,,,,,"0,00",," R$  14,44 ",60%," R$  9,62 ",40%," R$  24,06 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.29,Látex Acrílico Brilhante sobre massa corrida (3 demãos)  -Cor Cromio Suvinil,m2,,,,,"0,00",," R$  15,90 ",60%," R$  10,60 ",40%," R$  26,51 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.30,Látex Acrílico Acetinado sobre massa corrida (3 demãos) Cor Verde Pacífico (Coral 138) Para pintura de sanca de medicamentos e OTC loja Luxo Drogasil ,m2,,,,,"0,00",," R$  15,82 ",60%," R$  10,54 ",40%," R$  26,36 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.31,"Pintura Esmalte sintético Azul – 3155c, para a porta farma (salas de vacina / aplicação)",m2,,,,,"0,00",," R$  13,23 ",60%," R$  8,82 ",40%," R$  22,05 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.32,Fornecimento e instalação de número para fachada da filial,un,,,,,"0,00",," R$  108,00 ",60%," R$  72,00 ",40%," R$  180,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.33,Pintura externa em Epóxi branco SherwinWillians,m2,,,,,"0,00",," R$  21,53 ",60%," R$  14,36 ",40%," R$  35,89 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.34,Aplicação de selador acrílico (Material + Mão de obra),m2,,,,,"0,00",," R$  5,19 ",60%," R$  3,46 ",40%," R$  8,65 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.35,Pintura em TINTA PU na cor SUMATANE 355 HB S/B VERMELHO 7427 C CP.A ( marca Sherwin-Williams ),m2,,,,"0,00","0,00",," R$  58,21 ",60%," R$  38,81 ",40%," R$  97,02 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.36,Pintura Latex Acrílico Fosco Suvinil x91 Barbante,m2,,,,,"0,00",," R$  14,70 ",60%," R$  9,80 ",40%," R$  24,51 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.18.37,Pintura Latex Acrilico Pantone 7409C,m2,,,,,"0,00",," R$  15,69 ",60%," R$  10,46 ",40%," R$  26,16 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19,ESQUADRIAS DE MADEIRA,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.19.1,"Porta Lisa p/ pintura (0,62x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  378,16 ",60%," R$  252,11 ",40%," R$  630,27 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.2,"Porta Lisa p/ pintura (0,72x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto  ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  607,28 ",60%," R$  404,86 ",40%," R$  1.012,14 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.3,"Porta Lisa - p/ pintura (0,82x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  646,20 ",60%," R$  430,80 ",40%," R$  1.077,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.4,"Porta Lisa p/ pintura (0,92x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  724,17 ",60%," R$  482,78 ",40%," R$  1.206,95 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.5,"Porta PNE Lisa p/ pintura (0,92x2,10m) completa com batente, guarnição, ferragens, dobradiças, fechadura, chapa de aluminio e barra de apoio( interne e externa ),  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  931,20 ",60%," R$  620,80 ",40%," R$  1.552,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.6,"Porta Lisa p/ pintura (1,02x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  628,48 ",60%," R$  418,99 ",40%," R$  1.047,47 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.7,"Porta PNE Lisa p/ pintura (1,12x2,10m) completa com batente, guarnição, ferragens, dobradiças, fechadura, chapa de aluminio e barra de apoio,  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  820,33 ",60%," R$  546,89 ",40%," R$  1.367,22 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.8,"Porta Lisa com acabamento em fórmica  (0,62x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  616,70 ",60%," R$  411,13 ",40%," R$  1.027,83 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.9,"Porta Lisa com acabamento em fórmica  (0,72x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  794,48 ",60%," R$  529,66 ",40%," R$  1.324,14 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.10,"Porta Lisa com acabamento em fórmica  (0,82x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  1.111,47 ",60%," R$  740,98 ",40%," R$  1.852,45 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.11,"Porta Lisa com acabamento em fórmica  (0,92x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  1.159,22 ",60%," R$  772,81 ",40%," R$  1.932,03 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.12,"Porta Lisa com acabamento em fórmica (1,02x2,10m) completa com batente, guarnição, ferragens, dobradiças e fechadura  conforme projeto ( ref.: 1- dobradiça:LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  836,26 ",60%," R$  557,51 ",40%," R$  1.393,77 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.14,"Porta Sanfonada PVC (0,70x2,10)m - Cor Branca - (Incluso Trilhos e Puxadores)",un,,,,,"0,00",," R$  124,16 ",60%," R$  82,78 ",40%," R$  206,94 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.15,"Porta Sanfonada PVC (1,00x2,10)m - Cor Branca - (Incluso Trilhos e Puxadores)",un,,,,,"0,00",," R$  156,64 ",60%," R$  104,43 ",40%," R$  261,07 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.16,"Porta SANFONADA de MADEIRA (112cm), pintada com esmalte sintético SEMI BRILHO, na cor BRANCA, adaptada para deficientes físicos.",un,,,,,"0,00",," R$  561,60 ",60%," R$  374,40 ",40%," R$  936,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.17,"Porta de correr de madeira completa com batentes, guarnição, ferragens, dobradiças e fechadura",m2,,,,,"0,00",," R$  796,85 ",60%," R$  531,23 ",40%," R$  1.328,08 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.18,"Porta para Divisória Naval 0,62x2,10m , cor branco, incluso ferragens, dobradiças, requadros e batentes",unid,,,,,"0,00",," R$  257,02 ",60%," R$  171,35 ",40%," R$  428,37 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.19,"Porta para Divisória Naval 0,72x2,10m , cor branco, incluso ferragens, dobradiças, requadros e batentes",unid,,,,,"0,00",," R$  257,02 ",60%," R$  171,35 ",40%," R$  428,37 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.20,"Porta para Divisória Naval 0,82x2,10m , cor branco, incluso ferragens, dobradiças, requadros e batentes",unid,,,,,"0,00",," R$  296,44 ",60%," R$  197,63 ",40%," R$  494,07 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.19.21,"Porta para Divisória Naval 0,92x2,10m , cor branco, incluso ferragens, dobradiças, requadros e batentes",unid,,,,,"0,00",," R$  312,49 ",60%," R$  208,32 ",40%," R$  520,81 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20,ESQUADRIAS DE FERRO,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.20.1,Cantoneira 2'' Ferro Galvanizado p/ canto degraus,ml,,,,,"0,00",," R$  23,16 ",60%," R$  15,44 ",40%," R$  38,60 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.2,Cantoneira em alumínio natural de 2'' p/ canto degraus - acabamento frisado,ml,,,,,"0,00",," R$  23,16 ",60%," R$  15,44 ",40%," R$  38,60 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.4,"Corrente de aço galvanizado 5mm, considerar fornecimento de dois cadeados com chave ( Ref.: PRADO ).",ml,,,,,"0,00",," R$  77,94 ",60%," R$  51,96 ",40%," R$  129,90 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.5,Postes metálicos com alça para passagem de corrente para isolamento do estacionamento  ( considerar uma unidade há cada 5m pintura preta e amarela ).,un,,,,,"0,00",," R$  98,25 ",60%," R$  65,50 ",40%," R$  163,75 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.6,"Corrimão em Tubo de Aço Redondo Ø=1 1/4"" (Incluso elementos de fixação), inclusive pintura esmalte semi-brilho ( cor conforme projeto: cinza, branco ou vermelho ).",ml,,,,,"0,00",," R$  142,87 ",60%," R$  95,25 ",40%," R$  238,11 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.7,"Caixilho de ferro basculante com perfil ""L"" 1""x1/8"" com pintura esmalte, inclusive vidro canelado, dobradiças e ferragens ( cor conforme projeto: cinza, branco ou vermelho ).",m2,,,,,"0,00",," R$  293,03 ",60%," R$  195,36 ",40%," R$  488,39 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.8,"Gradil de proteção com ferro chato de 1 1/4""x1/4"" com pintura esmalte + tela mosqueteiro com requadro de alumínio A058 e tela em nylon ( cor conforme projeto: cinza, branco ou vermelho ).",m2,,,,,"0,00",," R$  273,43 ",60%," R$  182,29 ",40%," R$  455,72 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.9,"Guarda corpo em aço para rampa externa padrão NBR 9050, inclusive pintura esmalte ( cor conforme projeto: cinza, branco ou vermelho ).",ml,,,,,"0,00",," R$  248,31 ",60%," R$  165,54 ",40%," R$  413,85 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.10,"Porta de aço de enrolar AUTOMATIZADA, chapa 24, completa, modelo raiada, pintada com tinta esmalte, na cor cinza platina - coral, com trava e cilindro em latão do tipo tetrachave e Caixa em ferro fundido  Ref.: Papaiz. Travas ART 140 (Incluso Trinco Ref.: Poliforte ART 008)  - Considerar portinhola de acesso quando necessário.",m2,,,,,"0,00",," R$  404,34 ",60%," R$  269,56 ",40%," R$  673,91 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.11,"Porta de aço de enrolar MANUAL, chapa 24, completa, modelo raiada, pintada com tinta esmalte, na cor cinza platina - coral,  com trava e cilindro em latão do tipo tetrachave e Caixa em ferro fundido  Ref.: Papaiz. Travas ART 140 (Incluso Trinco Ref.: Poliforte ART 008)",m2,,,,,"0,00",," R$  336,97 ",60%," R$  224,65 ",40%," R$  561,62 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.12,"Porta de enrolar AUTOMATIZADA microperfurada, tipo transvision, na cor branca, com trava e cilindro em latão do tipo tetrachave e Caixa em ferro fundido  Ref.: Papaiz. Travas ART 140 (Incluso Trinco Ref.: Poliforte ART 008)",m2,,,,,"0,00",," R$  554,88 ",60%," R$  369,92 ",40%," R$  924,80 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.13,"Porta de enrolar MANUAL microperfurada, tipo transvision, na cor branca, com trava e cilindro em latão do tipo tetrachave e Caixa em ferro fundido  Ref.: Papaiz. Travas ART 140 (Incluso Trinco Ref.: Poliforte ART 008)",m2,,,,,"0,00",," R$  398,62 ",60%," R$  265,74 ",40%," R$  664,36 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.14,"Porta Metálica em chapa completa com batente, ferragens, dobradiças e fechadura  conforme projeto",m2,,,,,"0,00",," R$  421,08 ",60%," R$  280,72 ",40%," R$  701,80 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.15,"Portão de ferro tubular, inclusive pintura",m2,,,,,"0,00",," R$  370,27 ",60%," R$  246,85 ",40%," R$  617,12 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.16,"Troca de segredo (miolo da chave) da porta de enrolar, após entrega da obra",un,,,,,"0,00",," R$  146,12 ",60%," R$  97,42 ",40%," R$  243,54 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.17,Fornecimento de lixeira metálica 500 litros - 100x50x60(LxAxP),un,,,,,"0,00",," R$  416,08 ",60%," R$  277,39 ",40%," R$  693,47 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.18,"Manutenção da porta de enrolar (revisão das molas, revisão das soldas, alinhamento, troca de perfis danificados e pintura)",m2,,,,"0,00","0,00",," R$  62,87 ",60%," R$  41,92 ",40%," R$  104,79 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.19,"Tubo de ferro fundido Ø 150 mm - 6""",ml,,,,,"0,00",," R$  148,39 ",60%," R$  98,93 ",40%," R$  247,32 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.20,"Tubo de ferro fundido Ø 100 mm - 4""",ml,,,,,"0,00",," R$  179,37 ",60%," R$  119,58 ",40%," R$  298,95 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.21,"Tubo de ferro fundido Ø 75 mm - 3""",ml,,,,,"0,00",," R$  138,10 ",60%," R$  92,07 ",40%," R$  230,16 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.20.22,"Tubo de ferro fundido Ø 50 mm - 2""",ml,,,,,"0,00",," R$  118,45 ",60%," R$  78,96 ",40%," R$  197,41 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21,ESQUADRIAS DE ALUMÍNIO,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.21.1,"Caixilho fixo em montantes de alumínio anodizado com  pintura eletrostática branca, com vidro temperado incolor, e=10mm, fixos em perfis ""U"" de alumínio Branco ( Raia ) ou aluminio natural (Drogasil).",m2,,,,,"0,00",," R$  451,41 ",60%," R$  300,94 ",40%," R$  752,35 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21.2,"Caixilho fixo, com vidro temperado incolor, e=10mm, fixos em perfis ""U"" de alumínio Branco ( Raia ) ou aluminio natural (Drogasil).",m2,,,,,"0,00",," R$  450,82 ",60%," R$  300,55 ",40%," R$  751,37 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21.3,"Caixilho basculante em Alumínio anodizado com  pintura eletrostática, inclusive vidro comum 6mm, dobradiças e ferragens na cor branca ( Raia ) ou aluminio natural (Drogasil).",m2,,,,,"0,00",," R$  278,86 ",60%," R$  185,91 ",40%," R$  464,77 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21.4,"Grade metálica de proteção para cubículo padrão (água e luz), condensadora, inclusive pintura em esmalte sintético. Cor conforme projeto ( branco, cinza ou vermelho ).",m2,,,,,"0,00",," R$  288,61 ",60%," R$  192,41 ",40%," R$  481,01 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21.5,"Porta Alum. (0,72x2,10m), completa com batentes, ferragens, dobradiças e fechadura - pintura eletrost. Branca ",un,,,,,"0,00",," R$  613,45 ",60%," R$  408,97 ",40%," R$  1.022,42 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21.6,"Porta Alum. (0,82x2,10m), completa com batentes, ferragens, dobradiças e fechadura - pintura eletrost. Branca",un,,,,,"0,00",," R$  766,85 ",60%," R$  511,24 ",40%," R$  1.278,09 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21.7,"Porta Alum. (0,92x2,10m), completa com batentes, ferragens, dobradiças e fechadura - pintura eletrost.  ",un,,,,,"0,00",," R$  844,24 ",60%," R$  562,83 ",40%," R$  1.407,07 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.21.8,"Porta Alumínio para Hidrômetro, entrada de energia, quadro elétrico e abrigo de lixo -  pint.eletrost. na cor branca ( Raia ) ou aluminio natural (Drogasil).",m2,,,,,"0,00",," R$  364,80 ",60%," R$  243,20 ",40%," R$  607,99 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.22,FERRAGENS E ACESSÓRIOS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.22.1,Amortecedor para porta,un,,,,,"0,00",," R$  31,92 ",60%," R$  21,28 ",40%," R$  53,20 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.22.2,Mola Hidráulica Aérea ( tipo Dorma / Gemiclo ),un,,,,,"0,00",," R$  153,52 ",60%," R$  102,35 ",40%," R$  255,87 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.22.3,"kit substituição: dobradiça: LA FONTE EM AÇO MODELO 1500 SEM ANEL – ACABAMENTO CRA 008, 3° X 2 ½ - 2- FERRAGENS: LA FONTE CONJUNTO 515 – ACABAMENTO CORMANDO ACETINADO )",un,,,,,"0,00",," R$  84,29 ",60%," R$  56,20 ",40%," R$  140,49 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23,VIDROS E ESPELHOS,,,,,,,,,,,,,,,,, R$  -   , R$  -   ,,
,1.23.1,Espelho cristal prata 6mm  (Oval - 40 cm),un,,,,,"0,00",," R$  227,82 ",60%," R$  151,88 ",40%," R$  379,70 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.2,Espelho cristal prata 6mm (Retang. - 45x60cm),un,,,,,"0,00",," R$  145,68 ",60%," R$  97,12 ",40%," R$  242,80 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.3,Espelho cristal prata 6mm (Retang. - 45x70cm) com suporte em MDF branco inclinado ângulo de 10º em relação a parede.,un,,,,,"0,00",," R$  180,00 ",60%," R$  120,00 ",40%," R$  300,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.4,Película de Proteção Branca - Padrão Blackout,m2,,,,,"0,00",," R$  99,26 ",60%," R$  66,18 ",40%," R$  165,44 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.5,Película de Proteção Caixas - Quadriculado,m2,,,,,"0,00",," R$  96,70 ",60%," R$  64,46 ",40%," R$  161,16 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.6,"Porta de Vidro de correr AUTOMÁTICA 4 folhas, sendo duas fixas e duas de correr  inclusos vidros temperados e=10 mm e ferragens ",m2,,,,,"0,00",," R$  810,00 ",60%," R$  540,00 ",40%," R$  1.350,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.7,"Porta de Vidro de correr AUTOMÁTICA 2 folhas, sendo uma fixa e uma de correr  inclusos vidros temperados e=10 mm e ferragens ",m2,,,,,"0,00",," R$  840,00 ",60%," R$  560,00 ",40%," R$  1.400,00 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.8,"Porta de Vidro de correr MANUAL em vidro temperado e= 10 mm, inclusive ferragens, fechadura e puxador ",m2,,,,,"0,00",," R$  478,57 ",60%," R$  319,05 ",40%," R$  797,62 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.9,Vidro Canelado 4mm ,m2,,,,,"0,00",," R$  47,17 ",60%," R$  31,45 ",40%," R$  78,62 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.10,Vidro Canelado 6mm ,m2,,,,,"0,00",," R$  62,65 ",60%," R$  41,77 ",40%," R$  104,42 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.11,Vidro Comum 4mm ,m2,,,,,"0,00",," R$  48,40 ",60%," R$  32,27 ",40%," R$  80,66 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
,1.23.12,Vidro Comum 6mm ,m2,,,,,"0,00",," R$  63,67 ",60%," R$  42,44 ",40%," R$  106,11 ",, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   ,,
